split0_test_rmse,split1_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_all
0.9707400008509555,0.968490850104402,0.9696154254776788,0.0011245753732767594,4,193.36791324615479,21.760640144348145,7.925036549568176,1.757360577583313,"{'n_factors': 50, 'lr_all': 0.001}",50,0.001
0.9418174562039057,0.9404669050262875,0.9411421806150966,0.0006752755888090878,1,161.1948435306549,4.029297590255737,6.8278175592422485,0.6396416425704956,"{'n_factors': 50, 'lr_all': 0.005}",50,0.005
1.0123183741652277,1.0141355722200391,1.0132269731926336,0.0009085990274056988,9,152.55211436748505,0.8713353872299194,6.6314884424209595,0.1891385316848755,"{'n_factors': 50, 'lr_all': 0.02}",50,0.02
0.9717666085402853,0.9687281905085336,0.9702473995244094,0.001519209015875822,5,298.89848506450653,14.131598114967346,7.769790053367615,0.01960289478302002,"{'n_factors': 100, 'lr_all': 0.001}",100,0.001
0.9467838261233414,0.9435427728203453,0.9451632994718433,0.0016205266514980887,2,275.3528380393982,0.9428708553314209,7.095404744148254,0.18667137622833252,"{'n_factors': 100, 'lr_all': 0.005}",100,0.005
0.9856060581221419,0.9866643939315926,0.9861352260268672,0.0005291679047253472,8,381.95205986499786,104.37048709392548,7.045018911361694,0.11537384986877441,"{'n_factors': 100, 'lr_all': 0.02}",100,0.02
0.9729768561509998,0.9714894491237965,0.9722331526373982,0.0007437035136016457,7,422.3871099948883,7.353336811065674,8.854278445243835,1.0765315294265747,"{'n_factors': 150, 'lr_all': 0.001}",150,0.001
0.9491122581530351,0.947739928513552,0.9484260933332935,0.0006861648197415415,3,390.7612614631653,15.125661611557007,8.930745482444763,0.08959853649139404,"{'n_factors': 150, 'lr_all': 0.005}",150,0.005
0.9716563262340259,0.970451041226001,0.9710536837300134,0.0006026425040124295,6,400.04697251319885,10.877216339111328,8.57405698299408,0.08801901340484619,"{'n_factors': 150, 'lr_all': 0.02}",150,0.02
