split0_test_rmse,split1_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_bu
1.0361292950903023,1.0437979330602034,1.0399636140752528,0.0038343189849505688,2,12.334185123443604,0.05175590515136719,0.7791622877120972,0.048746466636657715,"{'n_factors': 50, 'lr_bu': 0.001}",50,0.001
1.0355742361162836,1.0483203513661372,1.0419472937412104,0.006373057624926792,3,11.718547463417053,0.1547795534133911,0.6843370199203491,0.004555106163024902,"{'n_factors': 50, 'lr_bu': 0.005}",50,0.005
1.033353404671919,1.0445975502290266,1.0389754774504727,0.005622072778553755,1,11.564202904701233,0.1433018445968628,0.593546986579895,0.08523786067962646,"{'n_factors': 50, 'lr_bu': 0.02}",50,0.02
1.0848594556428681,1.0978943777383232,1.0913769166905958,0.006517461047727546,4,13.378337025642395,0.014287114143371582,0.51967453956604,0.02329254150390625,"{'n_factors': 100, 'lr_bu': 0.001}",100,0.001
1.0887886073278452,1.0979191493937641,1.0933538783608046,0.00456527103295945,6,13.436493039131165,0.21145594120025635,0.5068855285644531,0.013258695602416992,"{'n_factors': 100, 'lr_bu': 0.005}",100,0.005
1.0852071276135054,1.0992509894808469,1.0922290585471761,0.007021930933670761,5,15.590324997901917,0.13952100276947021,0.5824360847473145,0.030849933624267578,"{'n_factors': 100, 'lr_bu': 0.02}",100,0.02
1.1172820947486717,1.1376854057961867,1.1274837502724293,0.010201655523757513,7,21.333196997642517,0.14616811275482178,0.6346184015274048,0.03302443027496338,"{'n_factors': 150, 'lr_bu': 0.001}",150,0.001
1.1211087226560474,1.1370123619638424,1.129060542309945,0.007951819653897463,9,20.0795795917511,1.4644553661346436,0.5485249757766724,0.05431711673736572,"{'n_factors': 150, 'lr_bu': 0.005}",150,0.005
1.1212016970685907,1.1343544590769525,1.1277780780727715,0.006576381004180898,8,17.44477915763855,0.972883939743042,0.4480135440826416,0.0007984638214111328,"{'n_factors': 150, 'lr_bu': 0.02}",150,0.02
